Index,links,item_title,Customer Name,Review Date,Item rating,Review text
49,https://www.etsy.com/listing/870906334/personalized-plug-in-play-house-pink?ref=shop_review,Personalized plug-in house pink personalized,Sarah," Aug 9, 2021                    ",5 out of 5 stars,Super schnelle Lieferung und das plug-in house sieht sehr toll aus. Gerne wieder :)
50,https://www.etsy.com/listing/880369147/gift-birth-railway-personalized-baby?ref=shop_review,Gift Birth - Railway Personalized Baby Gift,mgamert," Aug 9, 2021                    ",5 out of 5 stars,
51,https://www.etsy.com/listing/934213675/folding-childrens-kitchen-pink-play?ref=shop_review,Folding children's kitchen pink | Play kitchen |personalizable,Trishna," Aug 9, 2021                    ",5 out of 5 stars,"I live in the U.S. and purchased this for my cousin who lives in Germany. Everything was seamless and the shipping was fast. Very happy I could send my family a gift and be sure it would get there well, so thank you!"
52,https://www.etsy.com/listing/920285334/mixerkitchen-machine-pink-personalizable?ref=shop_review,Mixer/kitchen machine pink |  Personalizable,Trishna," Aug 9, 2021                    ",5 out of 5 stars,"I live in the U.S. and purchased this for my cousin who lives in Germany. Everything was seamless and the shipping was fast. Very happy I could send my family a gift and be sure it would get there well, so thank you!"
53,https://www.etsy.com/listing/973907398/puzzle-jabadabado-personalizable?ref=shop_review,Puzzle | Jabadabado | Personalizable,Anne," Aug 9, 2021                    ",5 out of 5 stars,Sehr schöner Artikel. Puzzel mit Namen wurde zur Taufe verschenkt.
54,https://www.etsy.com/listing/866521706/personalized-stacking-tower-pink?ref=shop_review,Personalized Stacking Tower Pink | Personalizable,Silvia," Aug 8, 2021                    ",5 out of 5 stars,Sehr schöner Turm mit den persönlichen Angaben.Versand war sehr schnell.TOP
55,https://www.etsy.com/listing/873404240/replacement-stone?ref=shop_review,Replacement stone,Juliane," Aug 8, 2021                    ",5 out of 5 stars,Unproblematischer Kauf und Versand!
56,https://www.etsy.com/listing/880441067/personalized-stacking-tower-blue?ref=shop_review,Personalized Stacking Tower Blue | Personalizable,Chantal," Aug 8, 2021                    ",2 out of 5 stars,"Leider bin ich sehr enttäuscht. Optisch ist das Produkt super schön, allerdings löst sich der komplette Druck sofort bei der kleinsten Berührung ab. Das gleiche Problem hatte ich schonmal bei einer personalisierten holzeisenbahn. Dachte es wäre vielleicht einfach ein montagsprodukt gewesen aber hier genau das selbe. Darf eigentlich nicht passieren, gerade wenn Kinder damit spielen. Schade"
57,https://www.etsy.com/listing/866476660/personalized-ball-track-heart-pink?ref=shop_review,Personalized Ball Track Heart Pink | Personalizable,Ramona," Aug 8, 2021                    ",5 out of 5 stars,
58,https://www.etsy.com/listing/880412339/personalized-stack-and-plug-in-game?ref=shop_review,Personalized Stack and Plug Game House - Pink | printed personalizable,Alex S.," Aug 7, 2021                    ",5 out of 5 stars,"sieht total schön aus und ich bin gespannt, was unsere Freunde sagen"
59,https://www.etsy.com/listing/880413319/baptismal-gift-personalized-stack-and?ref=shop_review,Baptism Gift Personalized Stack - and Plug House Plug - Blue | printed personalizable,Teresa," Aug 6, 2021                    ",5 out of 5 stars,
60,https://www.etsy.com/listing/880413995/personalized-baby-gifts-wood-railway?ref=shop_review,Personalized baby gifts wood – railway train locomotive with plug-in molds blue |  printed customizable,Alina," Aug 6, 2021                    ",5 out of 5 stars,"Tolle Verarbeitung, schönes Geschenk zur Geburt und schnelle Lieferung. Würde jederzeit wieder bestellen! :)"
61,https://www.etsy.com/listing/870898818/personalized-gifts-baby-plug-in-game?ref=shop_review,Personalized Gifts Baby Plug House Pink Personalized,Ulrike," Aug 5, 2021                    ",5 out of 5 stars,"Alles bestens, gerne wieder 😊"
62,https://www.etsy.com/listing/866480004/personalized-ball-track-mint?ref=shop_review,Personalized ball track mint | customizable,Stefanie Lechner," Aug 5, 2021                    ",2 out of 5 stars,Die Schrift war einfach drauf geklebt. das hält kein Kinderspiel aus.
63,https://www.etsy.com/listing/866521706/personalized-stacking-tower-pink?ref=shop_review,Personalized Stacking Tower Pink | Personalizable,Katharina," Aug 5, 2021                    ",5 out of 5 stars,Alles super jeder Zeit wieder. Schneller Versand und super Süß
64,https://www.etsy.com/listing/880413995/personalized-baby-gifts-wood-railway?ref=shop_review,Personalized baby gifts wood – railway train locomotive with plug-in molds blue |  printed customizable,Sophie-Marie," Aug 5, 2021                    ",5 out of 5 stars,Super schön und schnelle Lieferung! 😊
65,https://www.etsy.com/listing/880441543/personalized-stacking-tower-mint?ref=shop_review,Personalized stacking tower mint | Personalizable,Rebi," Aug 5, 2021                    ",5 out of 5 stars,"Tolle Ware und schnelle Lieferung, wir sind sehr zufrieden und hoffen es gefällt auch den Beschenkten :)"
66,https://www.etsy.com/listing/880413995/personalized-baby-gifts-wood-railway?ref=shop_review,Personalized Wood - Railway Train Locomotive with Plug Shapes Blue |  printed personalizable,deniseamann1," Aug 5, 2021                    ",5 out of 5 stars,"Super Süße Eisenbahn 
Kam richtig gut an beim schenken"
67,https://www.etsy.com/listing/870897688/christening-gift-wooden-railway-blue?ref=shop_review,Baptism gift wooden railway blue personalized,Jessica," Aug 4, 2021                    ",5 out of 5 stars,"Super Qualität, einfach toll. Wurdecsehr schnell geliefert"
68,https://www.etsy.com/listing/870907420/christening-gift-personalized-gifts-baby?ref=shop_review,Baptism gift Personalized gifts baby plug-in house pink personalized,RT," Aug 4, 2021                    ",5 out of 5 stars,Alles prima 😀 wird demnächst verschenkt 😃
69,https://www.etsy.com/listing/880413319/baptismal-gift-personalized-stack-and?ref=shop_review,Baptism Gift Personalized Stack - and Plug House Plug - Blue | printed personalizable,Stefanie," Aug 4, 2021                    ",5 out of 5 stars,
70,https://www.etsy.com/listing/870895918/wooden-railway-personalized-pink?ref=shop_review,Wooden railway personalized pink,Nicola," Aug 4, 2021                    ",5 out of 5 stars,"Mega schön und super schnelle Lieferung.
Kann ich nur weiterempfehlen."
71,https://www.etsy.com/listing/880382461/personalized-ball-track-dragon-blue?ref=shop_review,Personalized Ball Track Dragon Blue | Personalizable,Juliana Siemons," Aug 4, 2021                    ",5 out of 5 stars,"Wirklich sehr schön geworden, ich bin absolut begeistert 😊"
72,https://www.etsy.com/listing/973907398/puzzle-jabadabado-personalizable?ref=shop_review,Puzzle | Jabadabado | Personalizable,Carina," Aug 4, 2021                    ",4 out of 5 stars,"Schönes Puzzle - die Lieferzeit war wie angegeben; für mich persönlich aber etwas lang, da ich es schnell verschenken wollte."
73,https://www.etsy.com/listing/870906334/personalized-plug-in-play-house-pink?ref=shop_review,Personalized plug-in house pink personalized,silvia," Aug 4, 2021                    ",5 out of 5 stars,
74,https://www.etsy.com/listing/880382461/personalized-ball-track-dragon-blue?ref=shop_review,Personalized Ball Track Dragon Blue | Personalizable,Julischka," Aug 3, 2021                    ",5 out of 5 stars,Sehr schönes Geschenk! Hochwertig!
75,https://www.etsy.com/listing/875127490/baptism-gift-ball-track-mint-dragon?ref=shop_review,Baptism Gift |  Ball track mint dragon | Personalizable,Stefan," Aug 3, 2021                    ",5 out of 5 stars,Sehr schön gearbeitete kugelbahn.  Unser Enkel freut sich bestimmt.
76,https://www.etsy.com/listing/880441543/personalized-stacking-tower-mint?ref=shop_review,Personalized stacking tower mint | Personalizable,Ann-Kathrin," Aug 3, 2021                    ",5 out of 5 stars,
77,https://www.etsy.com/listing/880413319/baptismal-gift-personalized-stack-and?ref=shop_review,Baptism Gift Personalized Stack - and Plug House Plug - Blue | printed personalizable,bickelmannjasmin," Aug 3, 2021                    ",5 out of 5 stars,
78,https://www.etsy.com/listing/934210597/wooden-toy-childrens-kitchen-coffee?ref=shop_review,Wooden toy children's kitchen coffee machine mint | Personalizable,Kristina," Aug 3, 2021                    ",5 out of 5 stars,"Wunderschöne Kaffeemaschine, toll verarbeitet - unser Sohn war gleich begeistert und versorgt uns nun alle mit Kaffee. Die Farben sind so schön dezent, dass sie sich auch gut in der Küche der Eltern machen. Absolute Kaufempfehlung."
79,https://www.etsy.com/listing/875127490/baptism-gift-ball-track-mint-dragon?ref=shop_review,Baptism Gift |  Ball track mint dragon | Personalizable,Katrin," Aug 3, 2021                    ",5 out of 5 stars,Sehr schönes Produkt
80,https://www.etsy.com/listing/866521706/personalized-stacking-tower-pink?ref=shop_review,Personalized Stacking Tower Pink | Personalizable,Cindy Ohle," Aug 3, 2021                    ",5 out of 5 stars,Sehr tolles Produkt . Gerne wieder
81,https://www.etsy.com/listing/870897688/christening-gift-wooden-railway-blue?ref=shop_review,Baptism gift wooden railway blue personalized,Jessica," Aug 2, 2021                    ",5 out of 5 stars,
82,https://www.etsy.com/listing/880412339/personalized-stack-and-plug-in-game?ref=shop_review,Personalized Stack and Plug Game House - Pink | printed personalizable,Kat," Aug 2, 2021                    ",4 out of 5 stars,
83,https://www.etsy.com/listing/866521706/personalized-stacking-tower-pink?ref=shop_review,Personalized Stacking Tower Pink | Personalizable,Annemarie ," Aug 1, 2021                    ",5 out of 5 stars,
84,https://www.etsy.com/listing/870895918/wooden-railway-personalized-pink?ref=shop_review,Wooden railway personalized pink,Milena," Aug 1, 2021                    ",5 out of 5 stars,Tolle Qualität der Eisenbahn und super schneller Versand. Vielen Dank !
85,https://www.etsy.com/listing/866480004/personalized-ball-track-mint?ref=shop_review,Personalized ball track mint | customizable,Normann," Jul 31, 2021                    ",5 out of 5 stars,
86,https://www.etsy.com/listing/884827349/personalized-gifts-babies-steckhaus-blue?ref=shop_review,Personalized Gifts Babies Plug house blue personalisert,Sevilay," Jul 31, 2021                    ",5 out of 5 stars,"Sehr schneller Versand, sehr gute Qualität und ideal geeignet als Geschenk. Ich bin sehrrr zufrieden. 😍❤️"
87,https://www.etsy.com/listing/866521706/personalized-stacking-tower-pink?ref=shop_review,Personalized Stacking Tower Pink | Personalizable,Sabrina," Jul 31, 2021                    ",5 out of 5 stars,"Sieht toll aus, genau wie ich es mir vorgestellt habe."
88,https://www.etsy.com/listing/870895918/wooden-railway-personalized-pink?ref=shop_review,Wooden railway personalized pink,Ja-Nine," Jul 31, 2021                    ",5 out of 5 stars,Die Eisenbahn sieht richtig toll aus und sehr gut verarbeitet. Sehr schneller Versand. Vielen Dank! Gerne wieder :)
89,https://www.etsy.com/listing/880412339/personalized-stack-and-plug-in-game?ref=shop_review,Personalized Stack and Plug Game House - Pink | printed personalizable,Anna," Jul 31, 2021                    ",5 out of 5 stars,Super Service! Ich habe bei der Bestellung eine Angabe für die Personalisierung vergessen und selbst nicht bemerkt. Ich bekam nach einiger Zeit eine Nachricht ob dies beabsichtigt war. Die vergessene Personalisierung wurde dann noch ergänzt. Ich bin super zufrieden und begeistert von so viel Service! Würde ich jederzeit wieder bestellen! 😊
90,https://www.etsy.com/listing/1016588081/stacking-tower-shell-blue-jollein?ref=shop_review,Stacking tower shell blue | Jollein | personalizable,Cindy," Jul 31, 2021                    ",5 out of 5 stars,
91,https://www.etsy.com/listing/866480004/personalized-ball-track-mint?ref=shop_review,Personalized ball track mint | customizable,Inken," Jul 30, 2021                    ",4 out of 5 stars,
92,https://www.etsy.com/listing/890170281/wood-toy-car-yellow-personalizable?ref=shop_review,Wood - Toy Car Yellow |  Personalizable,Toya," Jul 30, 2021                    ",5 out of 5 stars,Alles perfekt!
93,https://www.etsy.com/listing/866480004/personalized-ball-track-mint?ref=shop_review,Personalized ball track mint | customizable,Lisa," Jul 30, 2021                    ",5 out of 5 stars,
94,https://www.etsy.com/listing/1040510172/50-wooden-building-blocks-pink?ref=shop_review,50 wooden building blocks - pink personalized with storage box | Gift for birth,jeannybee," Jul 30, 2021                    ",5 out of 5 stars,
95,https://www.etsy.com/listing/880413319/baptismal-gift-personalized-stack-and?ref=shop_review,Baptism Gift Personalized Stack - and Plug House Plug - Blue | printed personalizable,Christine," Jul 30, 2021                    ",5 out of 5 stars,"Alles super. Gute Qualität, schöner Stapelturm, der wie beschrieben aussieht und als Geschenk gut ankam. Gerne wieder."
96,https://www.etsy.com/listing/866480004/personalized-ball-track-mint?ref=shop_review,Personalized ball track mint | customizable,Olesja Zimmermann," Jul 30, 2021                    ",5 out of 5 stars,
97,https://www.etsy.com/listing/889054471/baptism-gift-ball-track-pink-heart?ref=shop_review,Baptism Gift |  Ball track pink heart | Personalizable,Christina-Elisabeth," Jul 29, 2021                    ",5 out of 5 stars,"Wunderschön, übertrifft die Erwartungen, sehr schnell geliefert!
Unbedingt empfehlenswert!"
98,https://www.etsy.com/listing/870906334/personalized-plug-in-play-house-pink?ref=shop_review,Personalized plug-in house pink personalized,Denise," Jul 29, 2021                    ",5 out of 5 stars,Super schön und schnell da ☺️
99,https://www.etsy.com/listing/880369147/gift-birth-railway-personalized-baby?ref=shop_review,Gift Birth - Railway Personalized Baby Gift,Jennifer Marz," Jul 29, 2021                    ",5 out of 5 stars,"Sehr gute Qualität.
Hat meine Erwartungen übertroffen und es sieht genauso aus wie beschrieben."
100,https://www.etsy.com/listing/880413995/personalized-baby-gifts-wood-railway?ref=shop_review,Personalized baby gifts wood – railway train locomotive with plug-in molds blue |  printed customizable,Katrin," Jul 29, 2021                    ",5 out of 5 stars,Es kam in einen ordentlich Paket an … es sieht einfach so schön aus ☺️ Ich würde es jeden empfehlen !!
101,https://www.etsy.com/listing/880350287/wood-railway-personalised-blue-printed?ref=shop_review,Wood - Railway Personalised Blue | printed personalizable,Kim," Jul 29, 2021                    ",5 out of 5 stars,"Schnelle Lieferung,schönes Produkt"
102,https://www.etsy.com/listing/880413995/personalized-baby-gifts-wood-railway?ref=shop_review,Personalized baby gifts wood – railway train locomotive with plug-in molds blue |  printed customizable,Sandra Bruhn-Mattern," Jul 28, 2021                    ",5 out of 5 stars,"Super toll, er sieht aus wie erwartet... Ich würde wieder bestellen, schneller Versand alles super gelaufen"
103,https://www.etsy.com/listing/866480004/personalized-ball-track-mint?ref=shop_review,Personalized ball track mint | customizable,Constanze," Jul 28, 2021                    ",5 out of 5 stars,Es ist super geworden. Vielen Dank
104,https://www.etsy.com/listing/884824207/baptism-gift-wooden-railway-pink?ref=shop_review,Baptism gift wooden railway pink personalized,Brigitte," Jul 28, 2021                    ",5 out of 5 stars,Alles bestens. Sehr schneller Versand und ein tolles Produkt.
105,https://www.etsy.com/listing/870898818/personalized-gifts-baby-plug-in-game?ref=shop_review,Personalized Gifts Baby Plug House Pink Personalized,Manuela Kurkowski," Jul 28, 2021                    ",5 out of 5 stars,Ein wunderschönes Taufgeschenk!!!
106,https://www.etsy.com/listing/932003591/kitchen-accessories-toaster-incl?ref=shop_review,Kitchen accessories Toaster incl. accessories pink | Personalizable,Melina," Jul 28, 2021                    ",5 out of 5 stars,Tolles Produkt mit Liebe zum Detail!
107,https://www.etsy.com/listing/870906334/personalized-plug-in-play-house-pink?ref=shop_review,Personalized plug-in house pink personalized,Theresa," Jul 27, 2021                    ",5 out of 5 stars,Absolute Empfehlung. Ist super dekorativ und schön. Meine Bestellung wurde wegen Dringlichkeit vorgezogen und es kam rechtzeitig an. :)
108,https://www.etsy.com/listing/890169803/wood-toy-car-pink-personalizable?ref=shop_review,Wood - Toy Car Pink |  Personalizable,Anne," Jul 27, 2021                    ",5 out of 5 stars,
109,https://www.etsy.com/listing/870897688/christening-gift-wooden-railway-blue?ref=shop_review,Baptism gift wooden railway blue personalized,Ann-Christine," Jul 26, 2021                    ",5 out of 5 stars,Einfach so so schön 😍 kann ich mir weiter empfehlen
110,https://www.etsy.com/listing/866480004/personalized-ball-track-mint?ref=shop_review,Personalized ball track mint | customizable,Sandra," Jul 26, 2021                    ",5 out of 5 stars,
111,https://www.etsy.com/listing/870907420/christening-gift-personalized-gifts-baby?ref=shop_review,Baptism gift Personalized gifts baby plug-in house pink personalized,Lea," Jul 26, 2021                    ",5 out of 5 stars,"Schnell und einfach zu bestellen. 
Die Qualität ist super und wie auf den Bildern dargestellt."
112,https://www.etsy.com/listing/866521706/personalized-stacking-tower-pink?ref=shop_review,Personalized Stacking Tower Pink | Personalizable,Heidi," Jul 25, 2021                    ",5 out of 5 stars,
113,https://www.etsy.com/listing/880413995/personalized-baby-gifts-wood-railway?ref=shop_review,Personalized baby gifts wood – railway train locomotive with plug-in molds blue |  printed customizable,Jasmin," Jul 25, 2021                    ",5 out of 5 stars,
114,https://www.etsy.com/listing/889054471/baptism-gift-ball-track-pink-heart?ref=shop_review,Baptism Gift |  Ball track pink heart | Personalizable,Heiko," Jul 25, 2021                    ",5 out of 5 stars,"Sehr schön und mit viel Liebe gemacht.
Weiter so!
Vielen Dank!"
115,https://www.etsy.com/listing/880413995/personalized-baby-gifts-wood-railway?ref=shop_review,Personalized baby gifts wood – railway train locomotive with plug-in molds blue |  printed customizable,Cindy," Jul 25, 2021                    ",5 out of 5 stars,
116,https://www.etsy.com/listing/870895104/personalized-gifts-baby-wooden-railway?ref=shop_review,Personalized Gifts Baby Wooden Railway Personalized Blue,Rosina," Jul 25, 2021                    ",5 out of 5 stars,
117,https://www.etsy.com/listing/880369147/gift-birth-railway-personalized-baby?ref=shop_review,Gift Birth - Railway Personalized Baby Gift,Jennifer," Jul 25, 2021                    ",5 out of 5 stars,"Der Zug wurde zügig verschickt, was bei personalisierten Geschenken ja häufig nicht der Fall ist. Er wird in einer schönen Verpackung geliefert. Die Qualität ist super: stabil und mit Liebe zum Detail. 💕"
118,https://www.etsy.com/listing/866480004/personalized-ball-track-mint?ref=shop_review,Personalized ball track mint | customizable,Jessica," Jul 23, 2021                    ",5 out of 5 stars,Sehr schöne und gut verarbeitete Autobahn. Tolle Farben. Vielen Dank
119,https://www.etsy.com/listing/866480004/personalized-ball-track-mint?ref=shop_review,Personalized ball track mint | customizable,Sabrina," Jul 23, 2021                    ",5 out of 5 stars,Super schöne Geschenkidee zur Geburt. Schnelle Lieferung. Qualität einwandfrei.👍
120,https://www.etsy.com/listing/920285334/mixerkitchen-machine-pink-personalizable?ref=shop_review,Mixer/kitchen machine pink |  Personalizable,Veronika," Jul 22, 2021                    ",5 out of 5 stars,"total schön! war als Geschenk gedacht, kam super an :)"
121,https://www.etsy.com/listing/918067820/construction-site-personalizable?ref=shop_review,Construction site |  Personalizable,Meike," Jul 22, 2021                    ",5 out of 5 stars,
122,https://www.etsy.com/listing/870898818/personalized-gifts-baby-plug-in-game?ref=shop_review,Personalized Gifts Baby Plug House Pink Personalized,Natalie," Jul 22, 2021                    ",5 out of 5 stars,"Super schöne Ware und Turbo schnelle Lieferung!!! 
Ich freue mich schon aufs Verschenken!!! 
1000 danke 🤩"
123,https://www.etsy.com/listing/870895104/personalized-gifts-baby-wooden-railway?ref=shop_review,Personalized Gifts Baby Wooden Railway Personalized Blue,Kristina," Jul 22, 2021                    ",5 out of 5 stars,Super schnelle Lieferung und wunderschön geworden!
124,https://www.etsy.com/listing/880369147/gift-birth-railway-personalized-baby?ref=shop_review,Gift Birth - Railway Personalized Baby Gift,Anne," Jul 22, 2021                    ",5 out of 5 stars,
125,https://www.etsy.com/listing/869012912/wood-toy-car-mint-personalizable?ref=shop_review,Wood - Toy car mint |  Personalizable,Kathrin," Jul 22, 2021                    ",5 out of 5 stars,
126,https://www.etsy.com/listing/880413995/personalized-baby-gifts-wood-railway?ref=shop_review,Personalized Wood - Railway Train Locomotive with Plug Shapes Blue |  printed personalizable,Kathrin," Jul 22, 2021                    ",5 out of 5 stars,"Top! Der Zug kam super schnell! Hat alles prima geklappt!🤩
Vielen Dank!"
127,https://www.etsy.com/listing/932003591/kitchen-accessories-toaster-incl?ref=shop_review,Kitchen accessories Toaster incl. accessories pink | Personalizable,Steffi," Jul 21, 2021                    ",5 out of 5 stars,Prima
128,https://www.etsy.com/listing/920285334/mixerkitchen-machine-pink-personalizable?ref=shop_review,Mixer/kitchen machine pink |  Personalizable,Steffi," Jul 21, 2021                    ",5 out of 5 stars,Prima
129,https://www.etsy.com/listing/870906334/personalized-plug-in-play-house-pink?ref=shop_review,Personalized plug-in house pink personalized,Michaela," Jul 21, 2021                    ",5 out of 5 stars,Top! Entsprach genau meinen Erwartungen.
130,https://www.etsy.com/listing/866480004/personalized-ball-track-mint?ref=shop_review,Personalized ball track mint | customizable,Mery," Jul 21, 2021                    ",5 out of 5 stars,"Super schön, vielen Dank 🤩"
131,https://www.etsy.com/listing/880369147/gift-birth-railway-personalized-baby?ref=shop_review,Gift Birth - Railway Personalized Baby Gift,Vanessa," Jul 21, 2021                    ",5 out of 5 stars,"Der Zug ist super süß und die abgebildet, der Versand war 1a 👌🏻"
132,https://www.etsy.com/listing/880441067/personalized-stacking-tower-blue?ref=shop_review,Personalized Stacking Tower Blue | Personalizable,Sina," Jul 21, 2021                    ",5 out of 5 stars,Ein super Artikel alles wie beschrieben :) es war ein Geschenk :)
133,https://www.etsy.com/listing/880413995/personalized-baby-gifts-wood-railway?ref=shop_review,Personalized Wood - Railway Train Locomotive with Plug Shapes Blue |  printed personalizable,Svenja," Jul 20, 2021                    ",5 out of 5 stars,Mega schnelle Lieferung und super Qualität. Der Zug ist einfach ein ganz wunderbares Geschenk zur Geburt. Wir haben ihn selber auch geschenkt bekommen und schon mehrfach weiter verschenkt.
134,https://www.etsy.com/listing/932003591/kitchen-accessories-toaster-incl?ref=shop_review,Kitchen accessories Toaster incl. accessories pink | Personalizable,Andreana," Jul 20, 2021                    ",5 out of 5 stars,
135,https://www.etsy.com/listing/880413319/baptismal-gift-personalized-stack-and?ref=shop_review,Baptism Gift Personalized Stack - and Plug House Plug - Blue | printed personalizable,Romina," Jul 20, 2021                    ",5 out of 5 stars,
136,https://www.etsy.com/listing/866521706/personalized-stacking-tower-pink?ref=shop_review,Personalized Stacking Tower Pink | Personalizable,Yvonne," Jul 20, 2021                    ",5 out of 5 stars,
137,https://www.etsy.com/listing/866525452/plug-in-shapes-pink-label-label?ref=shop_review,Wood - Shape - Plug - Game Pink | label label | printed personalizable,Jessica," Jul 19, 2021                    ",5 out of 5 stars,
138,https://www.etsy.com/listing/880369147/gift-birth-railway-personalized-baby?ref=shop_review,Railway personalized baby gift,Samanta," Jul 18, 2021                    ",5 out of 5 stars,
139,https://www.etsy.com/listing/880369147/gift-birth-railway-personalized-baby?ref=shop_review,Railway personalized baby gift,Anja," Jul 18, 2021                    ",5 out of 5 stars,
140,https://www.etsy.com/listing/932003591/kitchen-accessories-toaster-incl?ref=shop_review,Kitchen accessories Toaster incl. accessories pink | Personalizable,Alissa," Jul 18, 2021                    ",5 out of 5 stars,
141,https://www.etsy.com/listing/880413319/baptismal-gift-personalized-stack-and?ref=shop_review,Baptism Gift Personalized Stack - and Plug House Plug - Blue | printed personalizable,Lisa," Jul 18, 2021                    ",5 out of 5 stars,
142,https://www.etsy.com/listing/870895918/wooden-railway-personalized-pink?ref=shop_review,Wooden railway personalized pink,Kathrin," Jul 17, 2021                    ",5 out of 5 stars,Sehr toller Zug. Die Mami hat sich sehr gefreut!
143,https://www.etsy.com/listing/880412339/personalized-stack-and-plug-in-game?ref=shop_review,Personalized Stack and Plug Game House - Pink | printed personalizable,Lena," Jul 17, 2021                    ",5 out of 5 stars,
144,https://www.etsy.com/listing/880369147/gift-birth-railway-personalized-baby?ref=shop_review,Railway personalized baby gift,Nicole," Jul 16, 2021                    ",5 out of 5 stars,Super schön. Wie beschrieben. Schnelle Lieferung
145,https://www.etsy.com/listing/880413995/personalized-baby-gifts-wood-railway?ref=shop_review,Personalized Wood - Railway Train Locomotive with Plug Shapes Blue |  printed personalizable,Romana," Jul 16, 2021                    ",5 out of 5 stars,"Einfach toll und so genau gearbeitet. Nur beim Datum fehlt jedesmal nach der Zahl der Punkt. Ist jedoch kein Problem, kann man mit Stift machen"
146,https://www.etsy.com/listing/918061190/running-trolley-heart-pink?ref=shop_review,Running trolley heart pink |  Personalizable,Dorina," Jul 16, 2021                    ",5 out of 5 stars,
147,https://www.etsy.com/listing/880412339/personalized-stack-and-plug-in-game?ref=shop_review,Personalized Stack and Plug Game House - Pink | printed personalizable,Torben," Jul 16, 2021                    ",5 out of 5 stars,Top! Gerne wieder
148,https://www.etsy.com/listing/880413995/personalized-baby-gifts-wood-railway?ref=shop_review,Personalized Wood - Railway Train Locomotive with Plug Shapes Blue |  printed personalizable,Regina," Jul 16, 2021                    ",5 out of 5 stars,"Schöne Erinnerung, gut verarbeitet , schöne Farben"
149,https://www.etsy.com/listing/866476660/personalized-ball-track-heart-pink?ref=shop_review,Personalized Ball Track Heart Pink | Personalizable,Stefanie," Jul 16, 2021                    ",5 out of 5 stars,
150,https://www.etsy.com/listing/870906334/personalized-plug-in-play-house-pink?ref=shop_review,Personalized plug-in house pink personalized,Melina," Jul 16, 2021                    ",5 out of 5 stars,"Sehr, sehr schöner Artikel und die Lieferung war viel schneller, als angegeben! Absolute Kauf-Empfehlung!"
151,https://www.etsy.com/listing/880413995/personalized-baby-gifts-wood-railway?ref=shop_review,Personalized baby gifts wood – railway train locomotive with plug-in molds blue |  printed customizable,Phuong Anh Kitty," Jul 15, 2021                    ",5 out of 5 stars,Super personalisiertes Geschenk. Versand war sehr schnell! Empfehlenswert!
152,https://www.etsy.com/listing/870895918/wooden-railway-personalized-pink?ref=shop_review,Wooden railway personalized pink,Elisabeth," Jul 15, 2021                    ",5 out of 5 stars,Sehr schön
153,https://www.etsy.com/listing/880441067/personalized-stacking-tower-blue?ref=shop_review,Personalized Stacking Tower Blue | Personalizable,Sarah Niehues," Jul 15, 2021                    ",5 out of 5 stars,"Super schneller Versand, tolle Qualität, schöne Farben! Ein perfektes Geschenk zur Geburt!👍"
154,https://www.etsy.com/listing/934210981/wooden-toys-childrens-kitchen-coffee?ref=shop_review,Wooden toys children's kitchen coffee maker pink| Personalizable,Katharina," Jul 15, 2021                    ",5 out of 5 stars,"Die Kaffeemaschine sieht sehr süß aus. Ich finde es auch super, dass der linke Knopf hörbar einrastet beim Verstellen  und sich die anderen kleinen Knöpfe auch drehen und drücken lassen. Ich freu mich schon aufs verschenken :)"
155,https://www.etsy.com/listing/866480004/personalized-ball-track-mint?ref=shop_review,Personalized ball track mint | customizable,Sabine," Jul 14, 2021                    ",5 out of 5 stars,Sehr schönes Geburtsgeschenk. Die Eltern haben sich sehr gefreut. Und später kann das Kind damit spielen. Richtig gute Sache 👍👍😊
156,https://www.etsy.com/listing/880442107/personalized-stacking-tower-yellow?ref=shop_review,Personalized Stacking Tower Yellow| Personalizable,Christina," Jul 14, 2021                    ",4 out of 5 stars,
157,https://www.etsy.com/listing/870906334/personalized-plug-in-play-house-pink?ref=shop_review,Personalized plug-in house pink personalized,Janine," Jul 13, 2021                    ",5 out of 5 stars,
158,https://www.etsy.com/listing/931997253/tea-set-pink-personalizable?ref=shop_review,Tea Set Pink | | Personalizable,Nadine," Jul 13, 2021                    ",5 out of 5 stars,"Super süßes Tee Service, auf jeden Fall weiter zu empfehlen!"
159,https://www.etsy.com/listing/890169803/wood-toy-car-pink-personalizable?ref=shop_review,Wood - Toy Car Pink |  Personalizable,Nadine," Jul 13, 2021                    ",5 out of 5 stars,
160,https://www.etsy.com/listing/869012912/wood-toy-car-mint-personalizable?ref=shop_review,Wood - Toy car mint |  Personalizable,Konstanze," Jul 12, 2021                    ",5 out of 5 stars,"Alles bestens, vielen Dank!"
161,https://www.etsy.com/listing/870906334/personalized-plug-in-play-house-pink?ref=shop_review,Personalized plug-in house pink personalized,Lisa," Jul 12, 2021                    ",5 out of 5 stars,
162,https://www.etsy.com/listing/1002636256/baptism-gift-personalized-gifts-baby?ref=shop_review,Baptism gift Personalized gifts baby plug-in house black and white personalized,Kiki," Jul 11, 2021                    ",5 out of 5 stars,Es sieht total goldig aus und ist ein perfektes Geschenk!
